id,numero,commune,section,arpente,contenance
51210000AD0465,465,51210,AD,False,53
51210000AD0464,464,51210,AD,False,288
51210000AD0309,309,51210,AD,False,200
51210000AD0071,71,51210,AD,False,248
51210000AD0411,411,51210,AD,False,56
51210000AD0412,412,51210,AD,False,85
51210000AD0018,18,51210,AD,False,204
51210000AD0310,310,51210,AD,False,14
51210000AD0019,19,51210,AD,False,257
51210000AD0010,10,51210,AD,False,203
51210000AD0312,312,51210,AD,False,22
51210000AD0311,311,51210,AD,False,228
51210000AD0008,8,51210,AD,False,586
51210000AD0009,9,51210,AD,False,269
51210000AD0020,20,51210,AD,False,168
51210000AD0407,407,51210,AD,False,337
51210000AD0074,74,51210,AD,False,285
51210000AD0408,408,51210,AD,False,180
51210000AD0075,75,51210,AD,False,897
51210000AD0328,328,51210,AD,False,425
51210000AD0327,327,51210,AD,False,198
51210000AD0076,76,51210,AD,False,353
51210000AD0348,348,51210,AD,False,343
51210000AD0366,366,51210,AD,False,1522
51210000AD0329,329,51210,AD,False,100
51210000AD0326,326,51210,AD,False,123
51210000AD0347,347,51210,AD,False,276
51210000AD0509,509,51210,AD,False,1206
51210000AD0487,487,51210,AD,False,525
51210000AD0486,486,51210,AD,False,52
51210000AD0488,488,51210,AD,False,52
51210000AD0489,489,51210,AD,False,958
51210000AD0052,52,51210,AD,False,236
51210000AD0054,54,51210,AD,False,231
51210000AD0055,55,51210,AD,False,265
51210000AD0563,563,51210,AD,False,495
51210000AD0416,416,51210,AD,False,777
51210000AD0298,298,51210,AD,False,1098
51210000AD0395,395,51210,AD,False,324
51210000AD0297,297,51210,AD,False,126
51210000AD0296,296,51210,AD,False,591
51210000AD0174,174,51210,AD,False,382
51210000AD0437,437,51210,AD,False,380
51210000AD0430,430,51210,AD,False,41
51210000AD0129,129,51210,AD,False,1007
51210000AD0431,431,51210,AD,False,382
51210000AD0485,485,51210,AD,False,3044
51210000AD0138,138,51210,AD,False,1475
51210000AD0153,153,51210,AD,False,133
51210000AD0342,342,51210,AD,False,503
51210000AD0363,363,51210,AD,False,592
51210000AD0343,343,51210,AD,False,519
51210000AD0359,359,51210,AD,False,782
51210000AD0139,139,51210,AD,False,420
51210000AD0132,132,51210,AD,False,925
51210000AD0362,362,51210,AD,False,5
51210000AD0514,514,51210,AD,False,149
51210000AD0423,423,51210,AD,False,64
51210000AD0422,422,51210,AD,False,278
51210000AD0513,513,51210,AD,False,141
51210000AD0510,510,51210,AD,False,412
51210000AD0512,512,51210,AD,False,238
51210000AD0511,511,51210,AD,False,141
51210000AD0167,167,51210,AD,False,539
51210000AD0166,166,51210,AD,False,1122
51210000AD0155,155,51210,AD,False,202
51210000AD0165,165,51210,AD,False,171
51210000AD0157,157,51210,AD,False,255
51210000AD0354,354,51210,AD,False,33
51210000AD0356,356,51210,AD,False,4
51210000AD0353,353,51210,AD,False,166
51210000AD0249,249,51210,AD,False,679
51210000AD0418,418,51210,AD,False,30
51210000AD0420,420,51210,AD,False,28
51210000AD0394,394,51210,AD,False,233
51210000AD0555,555,51210,AD,False,57
51210000AD0551,551,51210,AD,False,235
51210000AD0556,556,51210,AD,False,61
51210000AD0564,564,51210,AD,False,9675
51210000AD0547,547,51210,AD,False,417
51210000AD0124,124,51210,AD,False,750
51210000AD0099,99,51210,AD,False,1727
51210000AD0495,495,51210,AD,False,73
51210000AD0096,96,51210,AD,False,1607
51210000AD0092,92,51210,AD,False,187
51210000AD0093,93,51210,AD,False,254
51210000AD0094,94,51210,AD,False,308
51210000AD0095,95,51210,AD,False,230
51210000AD0104,104,51210,AD,False,542
51210000AD0374,374,51210,AD,False,1408
51210000AD0376,376,51210,AD,False,56
51210000AD0548,548,51210,AD,False,327
51210000AD0546,546,51210,AD,False,1007
51210000AD0349,349,51210,AD,False,46
51210000AD0330,330,51210,AD,False,1
51210000AD0365,365,51210,AD,False,224
51210000AD0375,375,51210,AD,False,43
51210000AD0508,508,51210,AD,False,1205
51210000AD0089,89,51210,AD,False,162
51210000AD0090,90,51210,AD,False,103
51210000AD0086,86,51210,AD,False,2335
51210000AD0091,91,51210,AD,False,683
51210000AD0087,87,51210,AD,False,640
51210000AD0088,88,51210,AD,False,437
51210000AD0085,85,51210,AD,False,321
51210000AD0127,127,51210,AD,False,879
51210000AD0126,126,51210,AD,False,693
51210000AD0439,439,51210,AD,False,544
51210000AD0491,491,51210,AD,False,880
51210000AD0288,288,51210,AD,False,73
51210000AD0440,440,51210,AD,False,341
51210000AD0122,122,51210,AD,False,1032
51210000AD0111,111,51210,AD,False,469
51210000AD0120,120,51210,AD,False,577
51210000AD0119,119,51210,AD,False,545
51210000AD0125,125,51210,AD,False,136
51210000AD0112,112,51210,AD,False,754
51210000AD0493,493,51210,AD,False,312
51210000AD0116,116,51210,AD,False,623
51210000AD0385,385,51210,AD,False,420
51210000AD0113,113,51210,AD,False,844
51210000AD0114,114,51210,AD,False,198
51210000AD0115,115,51210,AD,False,648
51210000AD0117,117,51210,AD,False,138
51210000AD0480,480,51210,AD,False,1206
51210000AD0098,98,51210,AD,False,771
51210000AD0336,336,51210,AD,False,17
51210000AD0338,338,51210,AD,False,606
51210000AD0337,337,51210,AD,False,17
51210000AD0123,123,51210,AD,False,603
51210000AD0100,100,51210,AD,False,121
51210000AD0118,118,51210,AD,False,206
51210000AD0101,101,51210,AD,False,152
51210000AD0102,102,51210,AD,False,123
51210000AD0519,519,51210,AD,False,600
51210000AD0520,520,51210,AD,False,293
51210000AD0549,549,51210,AD,False,104
51210000AE0467,467,51210,AE,False,232
51210000AE0506,506,51210,AE,False,9230
51210000AE0065,65,51210,AE,False,17190
51210000AE0115,115,51210,AE,False,8365
51210000AE0518,518,51210,AE,False,6500
51210000AE0182,182,51210,AE,False,1108
51210000AE0421,421,51210,AE,False,1042
51210000AE0422,422,51210,AE,False,949
51210000AE0131,131,51210,AE,False,1695
51210000AE0336,336,51210,AE,False,9799
51210000AE0344,344,51210,AE,False,1448
51210000AE0347,347,51210,AE,False,1330
51210000AE0471,471,51210,AE,False,412
51210000AE0472,472,51210,AE,False,294
51210000AE0162,162,51210,AE,False,1285
51210000AE0428,428,51210,AE,False,1452
51210000AE0427,427,51210,AE,False,20
51210000AE0170,170,51210,AE,False,496
51210000AE0167,167,51210,AE,False,553
51210000AE0343,343,51210,AE,False,836
51210000AE0429,429,51210,AE,False,20
51210000AE0430,430,51210,AE,False,104
51210000AE0314,314,51210,AE,False,113
51210000AE0349,349,51210,AE,False,68
51210000AE0169,169,51210,AE,False,789
51210000AE0317,317,51210,AE,False,340
51210000AE0164,164,51210,AE,False,392
51210000AE0163,163,51210,AE,False,448
51210000AE0128,128,51210,AE,False,363
51210000AE0303,303,51210,AE,False,2185
51210000AE0123,123,51210,AE,False,1130
51210000AE0122,122,51210,AE,False,352
51210000AE0124,124,51210,AE,False,290
51210000AE0127,127,51210,AE,False,693
51210000AE0478,478,51210,AE,False,904
51210000AE0116,116,51210,AE,False,558
51210000AE0476,476,51210,AE,False,1105
51210000AE0477,477,51210,AE,False,176
51210000AE0125,125,51210,AE,False,297
51210000AE0160,160,51210,AE,False,1080
51210000AE0161,161,51210,AE,False,523
51210000AE0417,417,51210,AE,False,32
51210000AE0224,224,51210,AE,False,672
51210000AE0223,223,51210,AE,False,477
51210000AE0222,222,51210,AE,False,469
51210000AE0221,221,51210,AE,False,475
51210000AE0298,298,51210,AE,False,1349
51210000AE0474,474,51210,AE,False,597
51210000AE0232,232,51210,AE,False,1337
51210000AE0235,235,51210,AE,False,1475
51210000AE0227,227,51210,AE,False,2241
51210000AE0226,226,51210,AE,False,2146
51210000AE0229,229,51210,AE,False,834
51210000AE0313,313,51210,AE,False,342
51210000AE0230,230,51210,AE,False,1453
51210000AE0279,279,51210,AE,False,420
51210000AE0560,560,51210,AE,True,2539
51210000AE0561,561,51210,AE,True,2489
51210000AE0562,562,51210,AE,True,1252
51210000AE0559,559,51210,AE,True,1731
51210000AE0563,563,51210,AE,True,1253
51210000AE0457,457,51210,AE,False,570
51210000AE0091,91,51210,AE,False,10430
51210000AE0455,455,51210,AE,False,1102
51210000AE0284,284,51210,AE,False,1313
51210000AE0078,78,51210,AE,False,1747
51210000AE0512,512,51210,AE,False,179
51210000AE0511,511,51210,AE,False,557
51210000AE0219,219,51210,AE,False,1522
51210000AE0218,218,51210,AE,False,381
51210000AE0359,359,51210,AE,False,683
51210000AE0217,217,51210,AE,False,460
51210000AE0356,356,51210,AE,False,2
51210000AE0360,360,51210,AE,False,195
51210000AE0351,351,51210,AE,False,697
51210000AE0350,350,51210,AE,False,80
51210000AE0358,358,51210,AE,False,2
51210000AE0357,357,51210,AE,False,181
51210000AE0353,353,51210,AE,False,65
51210000AE0352,352,51210,AE,False,116
51210000AE0209,209,51210,AE,False,265
51210000AE0207,207,51210,AE,False,216
51210000AE0211,211,51210,AE,False,143
51210000AE0208,208,51210,AE,False,24
51210000AE0212,212,51210,AE,False,240
51210000AE0196,196,51210,AE,False,2955
51210000AE0355,355,51210,AE,False,48
51210000AE0354,354,51210,AE,False,60
51210000AE0072,72,51210,AE,False,778
51210000AE0074,74,51210,AE,False,856
51210000AE0076,76,51210,AE,False,882
51210000AE0070,70,51210,AE,False,2457
51210000AE0328,328,51210,AE,False,450
51210000AE0138,138,51210,AE,False,1371
51210000AE0151,151,51210,AE,False,700
51210000AE0466,466,51210,AE,False,2144
51210000AE0153,153,51210,AE,False,956
51210000AE0143,143,51210,AE,False,763
51210000AE0460,460,51210,AE,False,5286
51210000AE0463,463,51210,AE,False,889
51210000AE0461,461,51210,AE,False,1426
51210000AE0462,462,51210,AE,False,239
51210000AE0464,464,51210,AE,False,112
51210000AE0465,465,51210,AE,False,92
51210000AE0452,452,51210,AE,False,91
51210000AE0453,453,51210,AE,False,125
51210000AE0454,454,51210,AE,False,606
51210000AE0147,147,51210,AE,False,359
51210000AE0108,108,51210,AE,False,9850
51210000AE0109,109,51210,AE,False,5280
51210000AE0110,110,51210,AE,False,711
51210000AE0346,346,51210,AE,False,101
51210000AE0154,154,51210,AE,False,2020
51210000AE0451,451,51210,AE,False,28
51210000AE0556,556,51210,AE,True,713
51210000AE0529,529,51210,AE,True,14
51210000AE0191,191,51210,AE,False,490
51210000AE0190,190,51210,AE,False,1125
51210000AE0326,326,51210,AE,False,2223
51210000AE0325,325,51210,AE,False,34
51210000AE0327,327,51210,AE,False,402
51210000AE0324,324,51210,AE,False,76
51210000AE0507,507,51210,AE,False,642
51210000AE0508,508,51210,AE,False,1437
51210000AE0185,185,51210,AE,False,778
51210000AE0184,184,51210,AE,False,221
51210000AE0183,183,51210,AE,False,233
51210000AE0470,470,51210,AE,False,460
51210000AE0473,473,51210,AE,False,109
51210000AE0180,180,51210,AE,False,21
51210000AE0175,175,51210,AE,False,52
51210000AE0176,176,51210,AE,False,22
51210000AE0179,179,51210,AE,False,10
51210000AE0178,178,51210,AE,False,51
51210000AE0177,177,51210,AE,False,50
51210000AE0159,159,51210,AE,False,488
51210000AE0424,424,51210,AE,False,322
51210000AE0423,423,51210,AE,False,144
51210000AE0426,426,51210,AE,False,498
51210000AE0425,425,51210,AE,False,198
51210000AE0340,340,51210,AE,False,470
51210000AE0339,339,51210,AE,False,10
51210000AE0341,341,51210,AE,False,24
51210000AE0542,542,51210,AE,True,86
51210000AE0530,530,51210,AE,True,278
51210000AE0543,543,51210,AE,True,113
51210000AE0545,545,51210,AE,True,17
51210000AE0540,540,51210,AE,True,253
51210000AE0547,547,51210,AE,True,7
51210000AE0550,550,51210,AE,True,1741
51210000AE0551,551,51210,AE,True,548
51210000AE0552,552,51210,AE,True,794
51210000AE0553,553,51210,AE,True,139
51210000AE0554,554,51210,AE,True,268
51210000AE0555,555,51210,AE,True,504
51210000AE0192,192,51210,AE,False,638
51210000AE0531,531,51210,AE,True,323
51210000AE0535,535,51210,AE,True,190
51210000AE0537,537,51210,AE,True,68
51210000AE0532,532,51210,AE,True,428
51210000AE0534,534,51210,AE,True,75
51210000AE0526,526,51210,AE,True,87
51210000AE0525,525,51210,AE,True,188
51210000AE0527,527,51210,AE,True,121
51210000AE0533,533,51210,AE,True,603
51210000AE0521,521,51210,AE,True,162
51210000AE0524,524,51210,AE,True,148
51210000AE0522,522,51210,AE,True,298
51210000AE0519,519,51210,AE,True,665
51210000AE0528,528,51210,AE,True,257
51210000AE0520,520,51210,AE,False,136
51210000AE0523,523,51210,AE,True,149
51210000AE0541,541,51210,AE,True,178
51210000AE0548,548,51210,AE,True,26
51210000AE0538,538,51210,AE,True,264
51210000AE0546,546,51210,AE,True,7
51210000AE0539,539,51210,AE,True,107
51210000AE0544,544,51210,AE,True,43
51210000AE0126,126,51210,AE,False,325
51210000AE0129,129,51210,AE,False,632
51210000AE0133,133,51210,AE,False,596
51210000AE0306,306,51210,AE,False,965
51210000AE0134,134,51210,AE,False,267
51210000AE0334,334,51210,AE,False,245
51210000AE0330,330,51210,AE,False,789
51210000AE0332,332,51210,AE,False,147
51210000AE0137,137,51210,AE,False,1581
51210000AE0329,329,51210,AE,False,106
51210000AE0136,136,51210,AE,False,743
51210000AE0152,152,51210,AE,False,779
51210000AE0139,139,51210,AE,False,389
51210000AE0140,140,51210,AE,False,278
51210000AE0291,291,51210,AE,False,145
51210000AE0278,278,51210,AE,False,334
51210000AE0290,290,51210,AE,False,2236
51210000AE0142,142,51210,AE,False,1120
51210000AE0102,102,51210,AE,False,5795
51210000AE0294,294,51210,AE,False,245
51210000AE0112,112,51210,AE,False,608
51210000AE0295,295,51210,AE,False,251
51210000AE0117,117,51210,AE,False,486
51210000AE0480,480,51210,AE,False,879
51210000AE0481,481,51210,AE,False,93
51210000AE0479,479,51210,AE,False,1012
51210000AE0362,362,51210,AE,False,201
51210000AE0119,119,51210,AE,False,269
51210000AE0120,120,51210,AE,False,850
51210000AE0121,121,51210,AE,False,435
51210000AE0113,113,51210,AE,False,401
51210000AE0114,114,51210,AE,False,299
51210000AE0155,155,51210,AE,False,11
51210000AE0335,335,51210,AE,False,34
51210000AE0517,517,51210,AE,False,6500
51210000AE0557,557,51210,AE,False,3655
51210000AE0225,225,51210,AE,False,250
51210000AE0058,58,51210,AE,False,794
51210000AE0057,57,51210,AE,False,873
51210000AE0052,52,51210,AE,False,347
51210000AE0056,56,51210,AE,False,858
51210000AE0055,55,51210,AE,False,803
51210000AE0054,54,51210,AE,False,677
51210000AE0051,51,51210,AE,False,1966
51210000AE0050,50,51210,AE,False,920
51210000AE0440,440,51210,AE,False,335
51210000AE0049,49,51210,AE,False,739
51210000AE0441,441,51210,AE,False,219
51210000AE0310,310,51210,AE,False,156
51210000AE0439,439,51210,AE,False,614
51210000AE0048,48,51210,AE,False,988
51210000AE0258,258,51210,AE,False,652
51210000AE0442,442,51210,AE,False,445
51210000AE0266,266,51210,AE,False,469
51210000AE0301,301,51210,AE,False,719
51210000AE0262,262,51210,AE,False,910
51210000AE0261,261,51210,AE,False,342
51210000AE0047,47,51210,AE,False,1438
51210000AE0409,409,51210,AE,False,429
51210000AE0259,259,51210,AE,False,327
51210000AE0410,410,51210,AE,False,3
51210000AE0487,487,51210,AE,False,397
51210000AE0412,412,51210,AE,False,3
51210000AE0486,486,51210,AE,False,65
51210000AE0252,252,51210,AE,False,304
51210000AE0489,489,51210,AE,False,2009
51210000AE0488,488,51210,AE,False,65
51210000AE0251,251,51210,AE,False,302
51210000AE0250,250,51210,AE,False,406
51210000AE0249,249,51210,AE,False,580
51210000AE0490,490,51210,AE,False,304
51210000AE0248,248,51210,AE,False,722
51210000AE0247,247,51210,AE,False,769
51210000AE0243,243,51210,AE,False,2048
51210000AE0242,242,51210,AE,False,2372
51210000AE0233,233,51210,AE,False,799
51210000AE0449,449,51210,AE,False,545
51210000AE0448,448,51210,AE,False,244
51210000AE0237,237,51210,AE,False,520
51210000AE0238,238,51210,AE,False,497
51210000AE0239,239,51210,AE,False,416
51210000AE0240,240,51210,AE,False,455
51210000AE0241,241,51210,AE,False,260
51210000AE0244,244,51210,AE,False,2038
51210000AE0280,280,51210,AE,False,197
51210000AE0245,245,51210,AE,False,465
51210000AE0246,246,51210,AE,False,4127
51210000AE0293,293,51210,AE,False,148
51210000AE0292,292,51210,AE,False,283
51210000AE0255,255,51210,AE,False,1699
51210000AE0260,260,51210,AE,False,274
51210000AE0236,236,51210,AE,False,239
51210000AE0312,312,51210,AE,False,311
51210000AE0017,17,51210,AE,False,131
51210000AE0558,558,51210,AE,True,327
51210000AE0458,458,51210,AE,False,1319
51210000AE0459,459,51210,AE,False,320
51210000AE0283,283,51210,AE,False,723
51210000AE0090,90,51210,AE,False,911
51210000AE0088,88,51210,AE,False,553
51210000AE0282,282,51210,AE,False,950
51210000AE0469,469,51210,AE,False,42
51210000AE0281,281,51210,AE,False,1023
51210000AE0468,468,51210,AE,False,107
51210000AE0087,87,51210,AE,False,455
51210000AE0089,89,51210,AE,False,209
51210000AE0073,73,51210,AE,False,303
51210000AE0082,82,51210,AE,False,995
51210000AE0081,81,51210,AE,False,1565
51210000AE0083,83,51210,AE,False,882
51210000AE0069,69,51210,AE,False,848
51210000AE0071,71,51210,AE,False,20
51210000AE0085,85,51210,AE,False,234
51210000AE0067,67,51210,AE,False,848
51210000AE0080,80,51210,AE,False,450
51210000AE0084,84,51210,AE,False,229
51210000AE0086,86,51210,AE,False,920
51210000AE0079,79,51210,AE,False,302
51210000AE0276,276,51210,AE,False,379
51210000AE0068,68,51210,AE,False,818
51210000AE0450,450,51210,AE,False,2
51210000AE0092,92,51210,AE,False,2025
51210000AE0098,98,51210,AE,False,2319
51210000AE0064,64,51210,AE,False,731
51210000AE0536,536,51210,AE,True,32
51210000AE0549,549,51210,AE,True,15
51210000AE0419,419,51210,AE,False,5593
51210000AE0418,418,51210,AE,False,7500
51210000AE0093,93,51210,AE,False,1341
51210000AE0456,456,51210,AE,False,8
51210000AE0095,95,51210,AE,False,250
51210000AE0437,437,51210,AE,False,1201
51210000AE0096,96,51210,AE,False,44
51210000AE0438,438,51210,AE,False,237
51210000AE0434,434,51210,AE,False,726
51210000AE0435,435,51210,AE,False,237
51210000AE0436,436,51210,AE,False,489
51210000AE0101,101,51210,AE,False,377
51210000AE0277,277,51210,AE,False,683
51210000AE0104,104,51210,AE,False,458
51210000AE0103,103,51210,AE,False,263
51210000AE0106,106,51210,AE,False,355
51210000AE0274,274,51210,AE,False,780
51210000AE0273,273,51210,AE,False,387
51210000AE0272,272,51210,AE,False,179
51210000AE0271,271,51210,AE,False,929
51210000AE0269,269,51210,AE,False,394
51210000AE0319,319,51210,AE,False,87
51210000AE0318,318,51210,AE,False,151
51210000AE0309,309,51210,AE,False,148
51210000AE0308,308,51210,AE,False,284
51210000AE0267,267,51210,AE,False,380
51210000AE0268,268,51210,AE,False,358
51210000AE0270,270,51210,AE,False,682
51210000AE0028,28,51210,AE,False,1221
51210000AE0027,27,51210,AE,False,765
51210000AE0432,432,51210,AE,False,347
51210000AE0020,20,51210,AE,False,184
51210000AE0019,19,51210,AE,False,92
51210000AE0018,18,51210,AE,False,74
51210000AE0016,16,51210,AE,False,244
51210000AE0015,15,51210,AE,False,934
51210000AE0014,14,51210,AE,False,273
51210000AE0013,13,51210,AE,False,544
51210000AE0515,515,51210,AE,False,2736
51210000AE0513,513,51210,AE,False,878
51210000AE0012,12,51210,AE,False,345
51210000AE0011,11,51210,AE,False,299
51210000AE0010,10,51210,AE,False,254
51210000AE0009,9,51210,AE,False,659
51210000AE0008,8,51210,AE,False,1395
51210000AE0007,7,51210,AE,False,663
51210000AE0006,6,51210,AE,False,755
51210000AE0005,5,51210,AE,False,508
51210000AE0415,415,51210,AE,False,123
51210000AE0004,4,51210,AE,False,146
51210000AE0413,413,51210,AE,False,1290
51210000AE0414,414,51210,AE,False,113
51210000AE0002,2,51210,AE,False,10
51210000AE0285,285,51210,AE,False,930
51210000AE0042,42,51210,AE,False,120
51210000AE0043,43,51210,AE,False,180
51210000AE0044,44,51210,AE,False,171
51210000AE0046,46,51210,AE,False,398
51210000AE0045,45,51210,AE,False,331
51210000AE0037,37,51210,AE,False,198
51210000AE0038,38,51210,AE,False,391
51210000AE0036,36,51210,AE,False,199
